market,viewport,route,tier,assetType,url,isR2,runsObserved,aboveFold,loadedBeforeScrollRate,loadingAttr,poster,renderedWidth,renderedHeight,naturalWidth,naturalHeight,httpStatus,contentType,contentLengthBytes,cacheControl,etag,medianStartTimeMs,medianResponseEndMs,medianDurationMs,medianVideoCanPlayMs,medianPageLcpMs,pageLcpIsThisAssetRate,medianPageCls,classification,classificationScore,classificationReasons
uk,mobile,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/technical-resources/icon-installation-guidance.svg,true,3,false,0,lazy,,22,22,150,150,200,image/svg+xml,371,,"""8b41a0ebbf4a09f02a57435184fc62c4""",2824.4000000059605,2901.10000000149,76.69999999552965,,1548,0,0,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/technical-resources/icon-bim-cad.svg,true,3,false,0,lazy,,22,22,150,150,200,image/svg+xml,342,,"""83308fa0ffd820636f60e58552181bd4""",2824.5,2912.8000000044703,43.599999994039536,,1548,0,0,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/technical-resources/icon-specification-support.svg,true,3,false,0,lazy,,22,22,150,150,200,image/svg+xml,380,,"""ad68a67b3eb19b8b1a0cf39d47968a11""",2858.5,2936.5,47.400000005960464,,1548,0,0,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-transparent.webp,true,3,true,0,lazy,,220,50,1040,235,200,image/webp,52456,,"""93441a0dddaf3276056bd01d677cc5c4""",3057.3000000044703,3139.2000000029802,81.89999999850988,,1548,0,0,NEEDS OPTIMISATION,4,above the fold; mobile viewport; no effective cache-control for repeat visits
uk,mobile,/,priority,video,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/media/home/infravolt-home-hero-mobile.mp4,true,3,false,1,metadata,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/media/home/infravolt-home-hero-poster.webp,372,279,,,206,video/mp4,5353934,,"""7f73a1b880d08418623ad1b234d257f9""",191.80000000447035,450,258.19999999552965,450.1000000014901,1548,0,0,CRITICAL,9,video asset; mobile viewport; large file (5.11 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-primary.webp,true,3,true,1,eager,,252,57,1040,235,200,image/webp,126044,,"""15ab34f45bad11445e87379fdf35c690""",162.60000000149012,304,138.40000000596046,,1964,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/media/hero-badges/cable-management.webp,true,3,false,1,lazy,,213,213,1024,1024,200,image/webp,1695614,,"""0504d347880f826b43fc96ac12cbc6fb""",1708.7000000029802,1865.2999999970198,156.59999999403954,,1964,0,0,CRITICAL,6,large file (1.62 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/media/hero-badges/busbar-systems.webp,true,3,false,1,eager,,213,213,1024,1024,200,image/webp,1637973,,"""9c06a079753a8741c9937486f7259cba""",162.60000000149012,319.70000000298023,163.10000000149012,,1964,0,0,CRITICAL,6,large file (1.56 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/media/hero-badges/underfloor-cable-trunking.webp,true,3,false,1,lazy,,213,213,1024,1024,200,image/webp,1620336,,"""12e01da1555dd0591896fd36b2732f57""",1708.7999999970198,1787.2999999970198,205.80000000447035,,1964,0,0,CRITICAL,7,large file (1.55 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/media/hero-badges/earthing-lightning-protection.webp,true,3,false,1,lazy,,213,213,1024,1024,200,image/webp,1781015,,"""277621dec07d86630ff44111c28dace1""",1708.8999999985099,1866.1000000014901,188.10000000149012,,1964,0,0,CRITICAL,6,large file (1.70 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/media/hero-badges/led-systems.webp,true,3,false,1,lazy,,213,213,1024,1024,200,image/webp,1717800,,"""6c6b2620906827ac13a5760292e962ab""",1709,1988.2000000029802,417.8999999985099,,1964,0,0,CRITICAL,8,moderate transfer time (418 ms); large file (1.64 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/media/hero-badges/ev-charging-systems.webp,true,3,false,1,lazy,,213,213,1024,1024,200,image/webp,1645686,,"""a1f5b5480144c89fa2d1b2b5325fa9ae""",1709.1000000014901,1910.2999999970198,298.1000000014901,,1964,0,0,CRITICAL,7,large file (1.57 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/company/gersan-zonguldak-factory.webp,true,3,false,1,lazy,,707,398,1672,941,200,image/webp,2514210,,"""3da72dff4693e6e71389643ce1ca0a41""",1711,2263.5,682.3000000044703,,1964,0,0,CRITICAL,8,moderate transfer time (682 ms); large file (2.40 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,http://ua.infravolt.localhost:3000/assets/brand/gersan-logo.png,false,3,false,1,lazy,,120,27,583,132,200,image/png,18938,"public, max-age=0","W/""49fa-19fbebfcec4""",1709.2000000029802,1717,6.899999998509884,,1964,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/products/thumbnails/product-busbar-systems.webp,true,3,false,1,lazy,,462,289,1448,1086,200,image/webp,2043153,,"""aed2c952a8ba787f67d9cc5fd051225a""",1709.2000000029802,1964.8999999985099,316.69999999552965,,1964,0,0,CRITICAL,7,large file (1.95 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/products/icon-busbar.svg,true,3,false,1,lazy,,38,38,128,128,200,image/svg+xml,1011,,"""cdf6fe8b14d1dd7f46e09892d86bdca4""",1709.6000000014901,1857.5,149,,1964,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/products/thumbnails/cable-tray-and-ladder.webp,true,3,false,1,lazy,,462,289,1448,1086,200,image/webp,2117769,,"""f171e5d5177fda53dbb6a8e567ab8117""",1709.7000000029802,2040,330.29999999701977,,1964,0,0,CRITICAL,7,large file (2.02 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/products/icon-cable-tray.svg,true,3,false,1,lazy,,38,38,128,128,200,image/svg+xml,1009,,"""d23756fb44b933a1eed710c0451ad54a""",1709.8999999985099,1930.3999999985099,312.6000000014901,,1964,0,0,NEEDS OPTIMISATION,4,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/products/thumbnails/earthing-lighting.webp,true,3,false,1,lazy,,462,289,1448,1086,200,image/webp,1893408,,"""23fcc9357d36a6d49d98c9aaf6822a45""",1710,1996.5,464.6000000014901,,1964,0,0,CRITICAL,8,moderate transfer time (465 ms); large file (1.81 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/products/icon-earthing.svg,true,3,false,1,lazy,,38,38,128,128,200,image/svg+xml,992,,"""e4038fe378aa84cd391b8642a622582a""",1710.1000000014901,1981.2000000029802,396.8999999985099,,1964,0,0,NEEDS OPTIMISATION,4,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/products/thumbnails/product-underfloor-systems.webp,true,3,false,1,lazy,,462,289,1448,1086,200,image/webp,1834918,,"""1bcafb9950573c9ce76103662d86177d""",1710.2999999970198,2027.7000000029802,431.79999999701977,,1964,0,0,CRITICAL,8,moderate transfer time (432 ms); large file (1.75 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/products/icon-support-system.svg,true,3,false,1,lazy,,38,38,128,128,200,image/svg+xml,979,,"""b5ac1a33dd76a1740a92130c0c75000b""",1710.5,2071.5,412.69999999552965,,1964,0,0,NEEDS OPTIMISATION,5,moderate transfer time (413 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/products/thumbnails/product-ledbus-systems.webp,true,3,false,1,lazy,,462,289,1448,1086,200,image/webp,1914509,,"""749a01d87853842deff00e1a8b99e574""",1710.6000000014901,2130.7999999970198,508.20000000298023,,1964,0,0,CRITICAL,8,moderate transfer time (508 ms); large file (1.83 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/products/icon-lighting-busbar.svg,true,3,false,1,lazy,,38,38,128,128,200,image/svg+xml,1025,,"""66b6066a05e1538b1d1bf94941a1fad4""",1710.6000000014901,2045,452.8999999985099,,1964,0,0,NEEDS OPTIMISATION,5,moderate transfer time (453 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/products/thumbnails/product-ev-charging-systems.webp,true,3,false,1,lazy,,462,289,1448,1086,200,image/webp,1613611,,"""0716c28e41d5f616b0b6314043634347""",1710.7999999970198,2158.60000000149,511.1000000014901,,1964,0,0,CRITICAL,8,moderate transfer time (511 ms); large file (1.54 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/products/icon-ev-charging.svg,true,3,false,1,lazy,,38,38,128,128,200,image/svg+xml,1108,,"""ce7b21ea8271c4f656459ee600958711""",1710.8999999985099,2141.2999999970198,490,,1964,0,0,NEEDS OPTIMISATION,5,moderate transfer time (490 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/industries/cards/data-centres.webp,true,3,false,0,lazy,,341,213,1600,900,200,image/webp,107144,,"""4b4b4989b2f555e901daf3390bf9cbb2""",2958.5,3011,52.5,,1964,0,0,GOOD,1,no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/industries/cards/commercial-buildings.webp,true,3,false,0,lazy,,341,213,1600,900,200,image/webp,232338,,"""3b82a71f02f1d3ab7d75b09ade065afd""",2958.60000000149,3031.10000000149,66.10000000149012,,1964,0,0,GOOD,2,no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/industries/cards/industrial-facilities.webp,true,3,false,0,lazy,,341,213,1600,900,200,image/webp,219968,,"""c4d016198f99d99da11b03f978b268d0""",2958.7999999970198,3006.89999999851,48.100000001490116,,1964,0,0,GOOD,2,no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/industries/cards/infrastructure-utilities.webp,true,3,false,0,lazy,,341,213,1600,900,200,image/webp,140636,,"""4c383e9c6ff1189ff82bbd9f225da4f2""",2958.7999999970198,3009.2999999970198,56.100000001490116,,1964,0,0,GOOD,1,no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/industries/cards/renewable-energy.webp,true,3,false,0,lazy,,341,213,1600,900,200,image/webp,221492,,"""073547bb64b37bcbc3c67208ceed4d97""",3018.2000000029802,3072.89999999851,54.69999999552965,,1964,0,0,GOOD,2,no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/industries/cards/healthcare.webp,true,3,false,0,lazy,,341,213,1600,900,200,image/webp,48962,,"""a1c0f7141c40508e52d48915a652bfa5""",3018.2999999970198,3063.5,45.20000000298023,,1964,0,0,GOOD,1,no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/industries/cards/transport-infrastructure.webp,true,3,false,0,lazy,,341,213,1600,900,200,image/webp,250690,,"""309eef79c5428d97cc907009418b058b""",3018.39999999851,3063,59.79999999701977,,1964,0,0,GOOD,2,no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/industries/cards/education-public-sector.webp,true,3,false,0,lazy,,341,213,1600,900,200,image/webp,296176,,"""2fe0d6f865a2e10be86072461b3add7d""",3018.39999999851,3098.2000000029802,73,,1964,0,0,GOOD,2,no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/technical-resources/icon-datasheets.svg,true,3,true,0,lazy,,26,26,150,150,200,image/svg+xml,356,,"""3567017e3a04ead56f3417791c01be55""",3159.5,3205.7000000029802,46.20000000298023,,1964,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/technical-resources/icon-certificates-tests.svg,true,3,true,0,lazy,,26,26,150,150,200,image/svg+xml,381,,"""eea6849f5ad44e2edf587eeeb468d62c""",3159.60000000149,3204.39999999851,44.79999999701977,,1964,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/technical-resources/icon-installation-guidance.svg,true,3,true,0,lazy,,26,26,150,150,200,image/svg+xml,371,,"""8b41a0ebbf4a09f02a57435184fc62c4""",3274.89999999851,3315.7999999970198,48.5,,1964,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/technical-resources/icon-bim-cad.svg,true,3,true,0,lazy,,26,26,150,150,200,image/svg+xml,342,,"""83308fa0ffd820636f60e58552181bd4""",3275,3314.7999999970198,39.79999999701977,,1964,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/technical-resources/icon-specification-support.svg,true,3,true,0,lazy,,26,26,150,150,200,image/svg+xml,380,,"""ad68a67b3eb19b8b1a0cf39d47968a11""",3307.89999999851,3350,42.100000001490116,,1964,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
ua,desktop,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-transparent.webp,true,3,true,0,lazy,,250,56,1040,235,200,image/webp,52456,,"""93441a0dddaf3276056bd01d677cc5c4""",3342.2000000029802,3389.5,47.29999999701977,,1964,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
ua,desktop,/,priority,video,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/media/home/infravolt-home-hero-desktop.mp4,true,3,false,1,metadata,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/media/home/infravolt-home-hero-poster.webp,1898,982,,,206,video/mp4,11458101,,"""bc105ff594945aaf303da2e31134eea7""",205,451,247.10000000149012,451.29999999701977,1964,0,0,CRITICAL,8,video asset; large file (10.93 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
ua,mobile,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-primary.webp,true,3,true,1,eager,,192,43,1040,235,200,image/webp,126044,,"""15ab34f45bad11445e87379fdf35c690""",161,277.5,105.5,,1532,0,0,NEEDS OPTIMISATION,4,above the fold; mobile viewport; no effective cache-control for repeat visits
ua,mobile,/,priority,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/media/hero-badges/cable-management.webp,true,3,false,1,lazy,,101,101,1024,1024,200,image/webp,1695614,,"""0504d347880f826b43fc96ac12cbc6fb""",1476.6000000014901,1590.1000000014901,113.5,,1532,0,0,CRITICAL,7,mobile viewport; large file (1.62 MB); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
